id,brand,model,year,fuel,kms,transmission,2door,color,type,displacement,hp,euro,price
6399c655c94e636d000f621a,Skoda,Praktik,2008,p,229146.0,0.0,0.0,gray,pickup,1200,70,,6150.0
63dbb27cc79cc97fdb0875c4,Skoda,Octavia,2009,d,196000.0,0.0,0.0,black,hatchback,1900,105,,9500.0
63c84f55def216036201bc85,Skoda,Fabia,2009,g,168897.0,0.0,0.0,blue,combi,1200,75,,6960.0
63c6b77a59deacd60b0b4814,Skoda,Fabia,2009,p,179000.0,0.0,0.0,gray,combi,1600,105,4,7200.0
628bcf7581815277030f3f43,Skoda,120,1982,p,13800.0,0.0,0.0,white,sedan,1200,55,1,3000.0
62d566d8edfc73aabf0f8ec3,Skoda,Fabia,2019,g,24486.0,0.0,0.0,blue,hatchback,1000,75,6,19999.0
6360cd3c177b631cfa0600d2,Skoda,Yeti,2013,g,60000.0,0.0,0.0,gray,hatchback,1200,105,5,17100.0
63a31996cc402a96b1039306,Skoda,Octavia,2011,d,170000.0,0.0,0.0,blue,combi,1600,105,,11400.0
62b2be9891da1e652a02d283,Skoda,Fabia,2005,d,180000.0,0.0,0.0,gray,hatchback,1400,,4,3700.0
6336db8c5a5a7429e104caf4,Skoda,Octavia,2012,d,168000.0,1.0,0.0,red,sedan,1600,105,5,12800.0
63c9343b85d1303fcf0451b2,Skoda,Octavia,2006,d,178000.0,0.0,0.0,blue,combi,1900,106,4,6350.0
64048cede28e9e045b00c452,Skoda,Fabia,2001,d,187000.0,0.0,0.0,blue,hatchback,1900,64,3,3100.0
64037bf9c519910666023264,Skoda,Octavia,2011,d,267150.0,0.0,0.0,blue,combi,1600,105,5,9700.0
635bdf86aa377a22c0021ce2,Skoda,Superb,2015,d,200000.0,1.0,0.0,black,sedan,2000,150,6,27999.0
640c33fa2801c0e42409deb4,Skoda,Superb,2014,d,168000.0,0.0,0.0,brown,sedan,2000,140,5,25999.0
63f66643790e9338da012c22,Skoda,Octavia,2015,p,196000.0,1.0,0.0,gray,combi,1800,180,6,28800.0
638f554051f418d6c00cbf32,Skoda,Octavia,2010,d,2000.0,0.0,0.0,gray,sedan,2000,190,,11900.0
63495316aad1bed2990f8e84,Skoda,Fabia,2007,d,256000.0,0.0,0.0,blue,combi,,,4,2999.0
6358cc4683b23ce8ac04af63,Skoda,Roomster,2011,d,250000.0,0.0,0.0,green,van,1400,80,,7800.0
630e21549956b846a4035258,Skoda,Yeti,2011,d,182000.0,0.0,0.0,gray,hatchback,2000,110,,12300.0
63a2f24adeee94840601abd3,Skoda,Octavia,2001,d,206285.0,0.0,0.0,gray,combi,1900,90,,3499.0
637349ffe7b54c0e940391b2,Skoda,Fabia,2009,p,148000.0,0.0,0.0,blue,hatchback,1200,,,5100.0
635beb65d99eac3f510ab3e2,Skoda,Fabia,2013,d,156000.0,0.0,0.0,gray,combi,1600,,,7700.0
63ee497119511b6c40079c96,Skoda,Octavia,2020,p,63000.0,1.0,0.0,gray,combi,1500,131,6,34900.0
640b74dcbce78f694e00aaad,Skoda,Octavia,2010,p,108000.0,0.0,0.0,blue,combi,1600,102,4,12399.0
63ba3fa57c39deb4dc0cdde4,Skoda,Octavia,2009,d,170000.0,0.0,0.0,gray,combi,1600,110,4,10599.0
64073de32b87a6d18d0a9262,Skoda,Octavia,2014,d,176000.0,1.0,0.0,gray,combi,1600,105,5,17500.0
63e79f485ecde4064708b9e4,Skoda,Kodiaq,2020,d,146000.0,1.0,0.0,gray,jeep,2000,150,6,59990.0
63fd062a58660b855408f1f2,Skoda,Octavia,2010,d,158332.0,0.0,0.0,silver,combi,1600,105,,11299.0
640c27bcf63af2489e0085d2,Skoda,Octavia,2006,d,217500.0,0.0,0.0,gray,combi,1900,105,4,7000.0
63ca55aed75083b944050d32,Skoda,Octavia,2013,d,165000.0,1.0,0.0,white,combi,2000,140,5,14200.0
63f249df9e268f7d0208c264,Skoda,Fabia,2003,d,206000.0,0.0,0.0,black,combi,1900,64,3,2650.0
63efa78fb429e24c160750c6,Skoda,Fabia,2004,d,234000.0,0.0,0.0,white,combi,1900,68,3,2900.0
64035dc07cf63479670fc584,Skoda,Fabia,2006,p,188000.0,0.0,0.0,black,hatchback,1200,,,2600.0
63b95a7497b637b2bf030422,Skoda,Karoq,2018,d,158000.0,1.0,0.0,gray,jeep,1600,116,6,39999.0
63c6fbb724324801bb070d02,Skoda,Octavia,2018,d,192000.0,1.0,0.0,white,combi,1600,116,6,21500.0
631ad013068ba69be40fcdf3,Skoda,Octavia,2006,d,164972.0,0.0,0.0,blue,combi,1900,105,4,7000.0
633f0096d8f02c753d0d05a2,Skoda,Octavia,2008,d,174935.0,0.0,0.0,silver,combi,1900,105,4,7700.0
63849d444523ef87330f65e3,Skoda,Superb,2013,d,142642.0,0.0,0.0,gray,combi,2000,140,4,19990.0
63ee2b339a130e7e120d3d93,Skoda,Fabia,2005,p,162754.0,1.0,0.0,silver,combi,1400,75,4,5900.0
63a9afac40f4761a8a05dc32,Skoda,Yeti,2013,d,167000.0,0.0,0.0,gray,hatchback,2000,140,5,14500.0
63f32abd487ea678680244c2,Skoda,Octavia,2001,p,179056.0,0.0,0.0,gray,hatchback,1600,101,4,2900.0
63c8ee066786775a680c9c75,Skoda,Karoq,2022,d,8000.0,1.0,0.0,gray,jeep,2000,150,6,80000.0
6388733a878191a87d0485a2,Skoda,Superb,2014,p,150000.0,0.0,0.0,gray,combi,1800,160,5,19900.0
63d51e61eede8943b2085244,Skoda,Octavia,2009,g,176000.0,1.0,0.0,gray,combi,2000,140,5,17000.0
633c0648b95ce08d040afc27,Skoda,Citigo,2015,p,81000.0,0.0,0.0,gray,hatchback,1000,70,6,14999.0
6400591df5de149dee0fcf62,Skoda,Superb,2013,d,172000.0,0.0,0.0,bordo,sedan,2000,170,,22500.0
63f7c283014d57c7d80fb202,Skoda,Octavia,2007,d,211222.0,0.0,0.0,black,combi,2000,140,,4500.0
634841b5bf969999cb057155,Skoda,Fabia,2001,d,167852.0,0.0,0.0,gray,hatchback,,101,,4700.0
6408cd5504ba44b3f60c8112,Skoda,Octavia,2003,d,220000.0,0.0,0.0,black,combi,1900,101,3,2850.0
62e8205806f0827e7409ec5c,Skoda,Octavia,2006,d,180000.0,0.0,0.0,silver,combi,,105,,5700.0
63f8ee723c310c65d40c3806,Skoda,Octavia,2002,d,288123.0,0.0,0.0,gray,sedan,1900,90,3,2299.0
64075e3da254ea92c708f8b2,Skoda,Fabia,2008,p,153098.0,0.0,0.0,blue,hatchback,1200,75,4,6300.0
63b2aa8945317ddc050c16c4,Skoda,Superb,2010,p,136000.0,0.0,0.0,gray,sedan,1400,150,5,13900.0
6385d1113af1c651460c7043,Skoda,Superb,2018,d,75000.0,1.0,0.0,perl,hatchback,,190,6,48500.0
63526616228e98dee60a5b25,Skoda,Fabia,2013,p,157000.0,0.0,0.0,black,hatchback,1200,60,5,7900.0
62ca6269475bee5dea0ab448,Skoda,Octavia,1999,d,277280.0,0.0,0.0,bordo,sedan,1900,90,1,3600.0
63ab496bd00e884fde01ba07,Skoda,Fabia,2005,p,111000.0,0.0,0.0,black,combi,1200,75,4,3555.0
63e8ca9f57f9f445610c3c72,Skoda,Fabia,2003,p,2503212.0,0.0,0.0,gray,combi,1200,68,4,2100.0
63e13182c41a7b0dc1032f44,Skoda,Superb,2009,d,265000.0,1.0,0.0,black,sedan,2000,170,,15950.0
640783d43831eeb662058f27,Skoda,Superb,2016,d,205000.0,1.0,0.0,gray,combi,1598,120,6,29900.0
63a7196e66602fb88c0776e3,Skoda,Citigo,2013,p,118400.0,0.0,0.0,blue,hatchback,1000,82,5,8500.0
640c15f681aef4c32f0857d2,Skoda,Fabia,2006,d,360000.0,0.0,0.0,blue,combi,1900,68,,3950.0
634690299fe68e493b042c63,Skoda,Fabia,2008,p,188470.0,0.0,0.0,red,hatchback,1400,86,4,7800.0
63f24a25fc3dd462ed08ee22,Skoda,Fabia,2006,d,246000.0,0.0,0.0,gray,combi,1900,64,3,4200.0
63fa5f7a6fddb6cb4e059dd3,Skoda,Octavia,2012,d,220948.0,0.0,0.0,gray,sedan,1600,110,5,10799.0
63d2eeae1b1b05ffcf0a27b3,Skoda,Rapid,2016,d,195000.0,0.0,0.0,white,hatchback,1400,90,6,14900.0
63ef1ec47bc793db1707e1c2,Skoda,Octavia,2007,d,236500.0,1.0,0.0,gray,combi,2000,140,3,7100.0
63e60f52b62a945e1e057608,Skoda,Yeti,2013,p,149000.0,0.0,0.0,white,hatchback,1200,105,5,15999.0
62a88c77b5e21109cd030382,Skoda,Fabia,2008,d,183388.0,0.0,0.0,black,combi,,70,,4450.0
63765e022a4c4952cd0aec22,Skoda,Fabia,2002,p,192643.0,0.0,0.0,green,hatchback,1400,75,,2200.0
640388c32090a541a70a2553,Skoda,Fabia,2005,d,240000.0,0.0,0.0,black,hatchback,1900,64,4,2400.0
620693e29b758b0bb86a82f2,Skoda,Fabia,2003,d,188516.0,0.0,0.0,red,combi,1900,101,,3500.0
62fa84042360f6de8e00cf83,Skoda,Octavia,2009,g,153429.0,0.0,0.0,blue,sedan,1800,160,5,11999.0
62207c14ce4b544d657284a4,Skoda,Roomster,2008,p,242351.0,0.0,0.0,blue,van,1600,105,,5500.0
6361d06757f27d853b039f15,Skoda,Octavia,2010,d,259000.0,1.0,0.0,gray,hatchback,1600,105,4,9999.0
63f6ee8a7fc7069893062133,Skoda,Fabia,2013,p,110000.0,0.0,0.0,black,combi,1200,90,5,7900.0
63cd88b3be5119a3960d3e92,Skoda,Fabia,2004,d,190000.0,0.0,0.0,gray,combi,1900,101,3,3600.0
63b29ce3b78213e5b302c8e2,Skoda,Rapid,2015,d,160000.0,0.0,0.0,white,combi,1600,90,5,16500.0
62873bba72b9d997e401d1e2,Skoda,Octavia,2016,d,230637.0,1.0,0.0,white,combi,2000,184,5,26500.0
63fb4848ce46328a280ea543,Skoda,Superb,2010,d,180000.0,1.0,0.0,gray,combi,2000,140,5,13999.0
63dbf13cf8b9f9d8bc06ed02,Skoda,Octavia,2012,d,179000.0,1.0,0.0,black,combi,2000,140,5,13999.0
63e9c49bdc318511e90b16f3,Skoda,Fabia,2004,d,209409.0,0.0,0.0,gray,hatchback,1400,75,3,2850.0
63fa1c6a6f459aa8e40206d7,Skoda,Fabia,2005,d,180000.0,0.0,0.0,orange,hatchback,1400,75,4,3600.0
62382bf29c67f9607b1f7892,Skoda,Yeti,2011,d,240000.0,0.0,0.0,gold,van,1600,105,5,12303.0
63020992f03ba3b2b5050ff5,Skoda,Roomster,2013,p,217000.0,0.0,0.0,black,van,1200,85,5,10303.0
63d7aca8c35f085f760868b5,Skoda,Octavia,2009,d,243000.0,0.0,0.0,gray,combi,2000,140,4,10707.0
603453f86131eb4ff92cee33,Skoda,Octavia,2014,d,220000.0,0.0,0.0,white,combi,1600,105,5,15505.0
640b85b83f0643a4390a4995,Skoda,Fabia,2011,p,211000.0,0.0,0.0,black,combi,1200,75,5,5303.0
635bf229b761da84ce046975,Skoda,Fabia,2004,d,199700.0,0.0,0.0,blue,hatchback,1900,70,3,2399.0
61ca163e624862530d36f2e2,Skoda,Fabia,2006,p,170000.0,0.0,0.0,gray,hatchback,1400,80,4,5500.0
63ff2927345293142203c002,Skoda,Fabia,2002,d,229000.0,0.0,0.0,gray,combi,1900,64,3,2999.0
63202bd73cd04434e6040432,Skoda,Octavia,2008,d,229500.0,1.0,0.0,gray,combi,2000,140,4,8700.0
63eceea63c14d2bcbb0061e2,Skoda,Octavia,2007,d,198123.0,0.0,0.0,black,sedan,2000,210,4,12800.0
62dd7c6eff1bfba9ae070df3,Skoda,Superb,2012,d,198000.0,1.0,0.0,black,combi,2000,140,5,14300.0
63f7a88a7b924fc9f80066d2,Skoda,Roomster,2008,p,205900.0,0.0,0.0,beige,pickup,1400,90,4,5800.0
63ebf1d8296bf8e62a09eb35,Skoda,Octavia,2000,d,223658.0,0.0,0.0,silver,hatchback,1900,110,,3199.0
640b8514b6b9e85ccd08b682,Skoda,Rapid,2016,d,151000.0,1.0,0.0,gray,combi,1400,90,6,16999.0
640b804862b2c66f0a033133,Skoda,Fabia,2001,p,225194.0,0.0,0.0,gray,hatchback,1400,75,3,2300.0
635e3ce376c30ea59c052632,Skoda,Octavia,2010,d,192000.0,0.0,0.0,gray,combi,1600,105,4,10700.0
6356e1dd3c801689da042002,Skoda,Octavia,2014,d,201000.0,0.0,0.0,blue,combi,2000,184,5,29000.0
6403a0ca3f8b521aca005774,Skoda,Fabia,2021,p,10190.0,1.0,0.0,blue,combi,1000,95,6,31000.0
640b7a18206351686208d682,Skoda,Octavia,2015,d,192000.0,1.0,0.0,brown,combi,2000,184,,21900.0
63dd2555378243a0490f67aa,Skoda,Octavia,2009,d,191000.0,0.0,0.0,gray,hatchback,2000,140,5,7500.0
63fe115148112bfbc506dcc3,Skoda,Fabia,2010,p,16000.0,0.0,0.0,blue,hatchback,,,4,5900.0
63f92a983f7d83b06b050ab2,Skoda,Octavia,2001,d,180000.0,0.0,0.0,black,hatchback,1900,90,3,3850.0
6358deaedee66991370ed0f3,Skoda,Fabia,2002,d,178000.0,0.0,0.0,green,combi,1900,68,3,2999.0
640b71ba893fe68bc4034a44,Skoda,Octavia,2015,d,163000.0,1.0,0.0,blue,combi,2000,150,6,23900.0
62ee0efbecca54d0590d3bd2,Skoda,Fabia,2002,d,277851.0,0.0,0.0,black,hatchback,1900,70,3,2850.0
62aa3449c307e7110401ef94,Skoda,Octavia,2016,d,162000.0,1.0,0.0,black,combi,1600,110,6,19999.0
627eaad6f47cbde2ed03eec2,Skoda,Octavia,2017,d,158000.0,1.0,0.0,black,combi,1600,116,6,27999.0
6403a9fb9a6f900c0d096ee3,Skoda,Superb,2010,d,241000.0,1.0,0.0,gray,combi,2000,170,5,16499.0
63b6e29465cbcea46202f1f2,Skoda,Roomster,2009,g,175300.0,0.0,0.0,green,hatchback,,75,4,8500.0
631f5a4cf79c22566b04bab3,Skoda,Octavia,2013,d,210000.0,1.0,0.0,gray,sedan,1600,105,5,23000.0
640b62e8732f73a20c0d1704,Skoda,Octavia,2021,d,21000.0,0.0,0.0,blue,hatchback,2000,,6,57000.0
63ca93f15783b74c70062792,Skoda,Octavia,2001,d,230000.0,0.0,0.0,green,combi,1900,101,3,4000.0
63d53503fce27b93c803de34,Skoda,Octavia,2014,d,177000.0,0.0,0.0,brown,sedan,2000,150,5,23800.0
63a32f75f6f593e197039426,Skoda,Octavia,2009,d,184000.0,0.0,0.0,blue,combi,1600,105,5,8990.0
640b5df1f28763e60806ce88,Skoda,Superb,2010,d,111850.0,1.0,0.0,gray,combi,2000,170,5,19900.0
63f1e3fcd0044347ec0d5753,Skoda,Fabia,2010,d,209000.0,0.0,0.0,black,combi,1400,75,4,8000.0
63ce8a2bc3e9bd3703040655,Skoda,Fabia,2010,p,163000.0,0.0,0.0,gray,hatchback,1200,68,5,6500.0
63fda20dfc73f799f403f2e2,Skoda,Octavia,2008,d,197000.0,0.0,0.0,black,hatchback,1900,105,,6900.0
63c56fd51cbc62e602000332,Skoda,Yeti,2015,d,156871.0,0.0,0.0,white,hatchback,1600,105,5,16999.0
63860af8499b4a90f80f6ba4,Skoda,Octavia,2016,d,173672.0,0.0,0.0,perl,sedan,1968,150,6,21495.0
63c81d77283f731e5304e2b2,Skoda,Fabia,2019,g,121424.0,0.0,0.0,red,hatchback,999,60,6,17995.0
6377bd02ca7644e8c20a0c56,Skoda,Fabia,2016,d,136000.0,0.0,0.0,white,hatchback,1400,90,6,12999.0
6377bc687a98631da3018aa3,Skoda,Octavia,2008,d,280000.0,1.0,0.0,green,combi,2000,140,4,12999.0
63931d57df80cded1b0d5af5,Skoda,Yeti,2009,d,191232.0,0.0,0.0,blue,jeep,2000,140,5,13700.0
634810303543f4efb60705d2,Skoda,Octavia,2017,d,203000.0,1.0,0.0,gray,combi,1600,115,6,22999.0
63f7ab1b45238c8a660772a4,Skoda,Rapid,2014,d,244800.0,0.0,0.0,blue,hatchback,1600,90,5,11900.0
640b441f7c68e4a5700a17e2,Skoda,Octavia,2011,d,169000.0,1.0,0.0,white,combi,2000,140,5,11299.0
63a714bc7a140ad3ca08e0a3,Skoda,Octavia,2005,d,200000.0,0.0,0.0,gray,combi,1900,105,2,6300.0
640b3ede1c7502c23e0a8cc2,Skoda,Octavia,2011,d,204000.0,0.0,0.0,white,hatchback,1600,105,5,12500.0
63a1cc30839eada33b024bf5,Skoda,Superb,2016,d,144444.0,1.0,0.0,white,sedan,2000,150,,29444.0
63aeb99cbe2b476c5d0d59e2,Skoda,Octavia,2010,d,181505.0,0.0,0.0,gray,combi,1600,105,,12300.0
63b5d3156e62bdd3a300e624,Skoda,Superb,2016,d,198300.0,1.0,0.0,brown,combi,2000,190,6,29999.0
636e4fcd7587107bb3034e74,Skoda,Octavia,2010,d,253400.0,0.0,0.0,gray,combi,1600,105,5,8300.0
63e4f70c951bfb3ddb0c40e5,Skoda,Octavia,2003,d,303303.0,0.0,0.0,gray,hatchback,1898,131,2,4799.0
63ff7867dc86e0aacc021237,Skoda,Octavia,2010,d,212000.0,0.0,0.0,beige,combi,1600,,5,8500.0
6409e2d19589881eae064552,Skoda,Octavia,2010,d,211102.0,0.0,0.0,blue,combi,,105,5,13500.0
62d5531115547daa7a0fb972,Skoda,Citigo,2020,e,45200.0,1.0,0.0,black,hatchback,,83,6,52900.0
63ea40f03a34bdd786021ec3,Skoda,Octavia,2016,d,91000.0,1.0,0.0,gray,sedan,,150,6,28500.0
63dae042ea56098a2403c144,Skoda,Fabia,2010,p,90000.0,1.0,0.0,blue,hatchback,1400,180,5,13000.0
640b11117612f589030285e4,Skoda,Octavia,2003,d,221000.0,0.0,0.0,gray,sedan,1900,90,3,5200.0
63dd494c0eb684e9560241b4,Skoda,Octavia,2003,d,240000.0,0.0,0.0,gray,combi,1900,101,,2400.0
640b0a34e38d73d10001aea6,Skoda,105,1980,p,80000.0,0.0,0.0,red,sedan,,,,5299.0
640b03fa23dab051b70a05d2,Skoda,Fabia,2009,d,173000.0,0.0,0.0,gray,hatchback,1400,80,4,6999.0
6374d2a50b2fa25fb7014bc5,Skoda,Fabia,2018,d,170000.0,0.0,0.0,white,hatchback,1400,75,6,14900.0
61fd01d183ac1c2dab721173,Skoda,Octavia,1999,d,195634.0,0.0,0.0,gray,hatchback,1900,90,,3499.0
6318225da7c4f312a3051804,Skoda,Octavia,2008,p,245644.0,0.0,0.0,black,combi,1800,160,4,8399.0
636b94552744649ee40e59d3,Skoda,Superb,2016,d,153247.0,1.0,0.0,brown,combi,1968,150,6,34990.0
63f78236762b08d87c024b62,Skoda,Octavia,2019,m,118000.0,1.0,0.0,white,combi,1500,131,,29700.0
6356312da7c43ce5780e5d44,Skoda,Octavia,2016,d,165000.0,1.0,0.0,black,combi,2000,185,6,32500.0
636f8b87fab7008d88044c92,Skoda,Fabia,2011,p,150000.0,1.0,0.0,black,hatchback,1390,180,5,12759.0
6406e7cc2db9a245050f91f3,Skoda,Octavia,2007,d,202535.0,0.0,0.0,white,combi,1900,105,,7500.0
63fc788ae4d11fb539091432,Skoda,Fabia,2001,d,202258.0,0.0,0.0,gray,combi,19000,101,3,4750.0
626ce637d750ddc098053504,Skoda,Octavia,2011,d,226000.0,0.0,0.0,black,combi,2000,140,5,10500.0
63ec8972299840e1c90329c2,Skoda,Octavia,2007,d,180000.0,0.0,0.0,blue,combi,2000,140,4,7599.0
639b5ee168ecc2c420037a52,Skoda,Fabia,2002,d,2890000.0,0.0,0.0,blue,combi,1900,101,4,2750.0
6344076371640c2ead073402,Skoda,Octavia,2010,p,155000.0,0.0,0.0,gray,combi,1200,105,5,9400.0
6184f89ec5f6685356484372,Skoda,Octavia,2009,d,237000.0,0.0,0.0,beige,combi,1900,105,4,9499.0
63c1235d6bc6636c4b085e65,Skoda,Octavia,2013,d,178000.0,1.0,0.0,gray,hatchback,1600,105,5,11999.0
63dcd7ba3a6b2b72320cba84,Skoda,Roomster,2010,p,167000.0,0.0,0.0,blue,van,1200,70,4,6999.0
626409fb09766b2794074973,Skoda,Octavia,2008,d,181208.0,0.0,0.0,gray,sedan,1900,105,4,9350.0
6373a206f850588a340df944,Skoda,Octavia,2006,d,177120.0,0.0,0.0,gray,sedan,1900,105,4,8300.0
62f4de91db5990f8ab019842,Skoda,Fabia,2005,d,190000.0,0.0,0.0,blue,hatchback,1400,65,,3900.0
64087e86bce7be568a0220f5,Skoda,Octavia,2019,p,57000.0,1.0,0.0,gray,combi,,131,6,33755.0
620e60c525ae71695e4215a3,Skoda,Octavia,2020,m,120000.0,1.0,0.0,blue,combi,1500,130,6,45999.0
63bc5df81f5ba60c5b0675b2,Skoda,Fabia,2006,d,530.0,0.0,0.0,yellow,hatchback,1900,,,2400.0
62e14098623844e63100ee72,Skoda,Fabia,2002,d,220000.0,0.0,0.0,gray,hatchback,1900,64,,1800.0
63dba693416b3519830caa26,Skoda,Fabia,2005,d,267000.0,0.0,0.0,gray,combi,1900,101,,3500.0
62c2a167f1d712ecb70b1cf2,Skoda,Fabia,2000,d,227000.0,0.0,0.0,black,hatchback,1900,101,,3600.0
63caa5df41d7268d9f0a7ec4,Skoda,Fabia,2005,p,106000.0,0.0,0.0,gray,hatchback,1400,75,,3800.0
640adc0b8465f7cadd0fd985,Skoda,Octavia,2010,d,246064.0,0.0,0.0,blue,combi,,170,,17500.0
5da422eef969787ed8130197,Skoda,Fabia,2005,d,189654.0,0.0,0.0,gray,combi,,75,4,4100.0
61d4473b64b6d75bbd394b22,Skoda,Kodiaq,2021,d,16500.0,1.0,0.0,gray,jeep,,200,6,94900.0
63ff46310e5d7b72d90e8772,Skoda,Superb,2002,d,260000.0,0.0,0.0,gray,sedan,1900,131,,3990.0
63737eb80c8ef2da9205b003,Skoda,Fabia,2003,p,123444.0,0.0,0.0,blue,hatchback,1400,60,4,2000.0
63f5f3fe60ff2977d00edbc2,Skoda,Superb,2017,d,224000.0,1.0,0.0,gray,sedan,1600,120,6,25900.0
63cfb8b1853bf628a50d7a62,Skoda,Citigo,2013,p,65000.0,0.0,0.0,yellow,hatchback,1000,68,5,7500.0
63cbed54698aa4be060f9e17,Skoda,Octavia,2004,d,189000.0,0.0,0.0,blue,combi,1900,101,4,4300.0
63d4feeebf72ddda8b0c7142,Skoda,Fabia,2012,d,189000.0,0.0,0.0,black,combi,1600,90,5,7500.0
62ff7205df73c1ef630d3816,Skoda,Octavia,2018,m,145000.0,1.0,0.0,gray,combi,1400,110,6,23900.0
6298b55a1f647650e3002442,Skoda,Yeti,2012,d,213000.0,0.0,0.0,brown,jeep,2000,140,5,14500.0
62c411874ae937c651003402,Skoda,Fabia,2007,d,168000.0,0.0,0.0,blue,combi,1900,101,4,6800.0
63f4ad0df884dee51a0b7394,Skoda,Octavia,2019,p,39100.0,0.0,0.0,black,hatchback,1500,150,6,32490.0
6409e0caa2ecc7effb058392,Skoda,Octavia,2015,d,162999.0,1.0,0.0,gray,combi,,185,6,28886.0
6383bc0ed51bd0888b045102,Skoda,Superb,2002,d,253900.0,0.0,0.0,gray,sedan,,131,,4999.0
63aeb503b4a9775d38002265,Skoda,Octavia,2008,p,117000.0,0.0,0.0,white,hatchback,1800,160,4,8000.0
6389f8a6bb47e2cea709e072,Skoda,Octavia,2011,p,92000.0,0.0,0.0,gray,sedan,1200,105,5,11500.0
63aca29cf822d7a14404bb43,Skoda,Octavia,2010,d,1.0,0.0,0.0,black,combi,1600,105,5,9400.0
63fb45128dc2c65248011b93,Skoda,Octavia,2007,g,189000.0,0.0,0.0,black,combi,1600,105,4,9500.0
6403a2aeb353c9118a00ca46,Skoda,Octavia,2015,d,256000.0,1.0,0.0,white,combi,2000,184,6,27500.0
64075a6ae0af46f41a035032,Skoda,Octavia,2016,d,193000.0,0.0,0.0,gray,combi,1600,110,6,15999.0
6294b416e02ebff8e30a09b2,Skoda,Octavia,2006,d,240000.0,0.0,0.0,gray,combi,2000,140,4,7500.0
640a39b3a559e5ec5d077114,Skoda,Octavia,2017,p,223000.0,1.0,0.0,white,combi,1800,180,,24999.0
640a2ec93a2687fd48070002,Skoda,Fabia,2009,d,186000.0,0.0,0.0,gray,hatchback,1400,80,4,6500.0
625d56392c3769e8380448d3,Skoda,Superb,2017,d,221364.0,1.0,0.0,gray,combi,2000,190,6,29529.0
640a2b822ff019ee0c073f33,Skoda,120,1981,p,136000.0,0.0,0.0,red,sedan,1200,52,,2600.0
640a2af1ec6acd409c012605,Skoda,Fabia,2011,p,112300.0,0.0,0.0,white,hatchback,1400,105,5,11999.0
640a2a7edcbc8e7bcf0db834,Skoda,Fabia,2001,d,259000.0,0.0,0.0,red,hatchback,1900,101,4,3100.0
63b328cdeb65bf56bf046e32,Skoda,Octavia,2002,d,26000.0,0.0,0.0,blue,combi,1900,110,,3600.0
612695c35ccbb172e65d6862,Skoda,Octavia,2001,d,200007.0,0.0,0.0,gray,hatchback,1896,90,3,4000.0
63da66f53c14085438003054,Skoda,Yeti,2011,d,185000.0,0.0,0.0,black,jeep,,110,5,14799.0
602a65c669269b35d0730852,Skoda,Octavia,2003,d,223567.0,0.0,0.0,silver,combi,1898,110,,6000.0
63bd1832cd5ed5785a008832,Skoda,Superb,2013,d,171000.0,0.0,0.0,white,combi,2000,140,5,14700.0
63ced40f5a3c7b1795070233,Skoda,Octavia,2014,d,127099.0,0.0,0.0,gray,combi,1600,105,5,15999.0
640201a03656a752c90d9414,Skoda,Scala,2019,p,31896.0,0.0,0.0,blue,hatchback,1000,116,6,29700.0
63fc9ad4e6a44e9dcc062c02,Skoda,Fabia,2003,d,222600.0,0.0,0.0,green,combi,1900,68,1,4900.0
63f3a2f0689234f47e0ecac2,Skoda,Octavia,2007,d,247000.0,0.0,0.0,black,combi,1900,105,4,4950.0
63e909f726f7d43202098602,Skoda,Praktik,2011,p,230000.0,0.0,0.0,white,pickup,1200,62,4,5500.0
640626bd84e2dee436064e73,Skoda,Fabia,2005,d,176394.0,0.0,0.0,black,hatchback,1900,68,4,4199.0
63e1231d18f47028630214f4,Skoda,Fabia,2003,d,193692.0,0.0,0.0,gray,hatchback,1900,68,3,3600.0
63da2fe147cb4bc6eb0e4382,Skoda,Fabia,2003,d,205379.0,0.0,0.0,gray,combi,1900,68,4,3600.0
63c7e683e40deb0437067b74,Skoda,Octavia,2016,d,206000.0,1.0,0.0,gray,combi,1598,110,6,22400.0
63ae00dd38e651d86a078757,Skoda,Octavia,2005,d,266000.0,0.0,0.0,green,combi,1900,105,4,6800.0
63d57b8397a4dc8f1a05d593,Skoda,Yeti,2015,d,205000.0,0.0,0.0,gray,hatchback,2000,110,,17999.0
635d51c1f63914c27d040744,Skoda,Superb,2014,d,201000.0,1.0,0.0,gray,sedan,1998,170,5,23949.0
6395cb5a7baaa0117c0e3b86,Skoda,Octavia,2014,d,201000.0,1.0,0.0,blue,sedan,2000,170,5,23949.0
6409f2550e7bb4965f029c84,Skoda,Octavia,2017,d,67000.0,1.0,0.0,black,combi,1600,110,6,32990.0
6409f174700a87fb550ed6a4,Skoda,Fabia,2010,g,210000.0,0.0,0.0,yellow,hatchback,1400,,4,4700.0
6409f10358552b886204328a,Skoda,Octavia,2019,d,180200.0,1.0,0.0,gray,combi,2000,151,6,28400.0
63adbcaa945f082379029193,Skoda,Fabia,2007,p,193000.0,0.0,0.0,gray,hatchback,1200,64,4,3800.0
6409eb1efab640233c098195,Skoda,Superb,2009,d,430000.0,0.0,0.0,brown,sedan,2000,170,3,13999.0
624c635c5e6ed5f6d60e6f05,Skoda,Fabia,2004,p,185000.0,0.0,0.0,black,hatchback,1400,75,4,3850.0
63d6370261d1b7582f0533e5,Skoda,Superb,2008,p,206000.0,1.0,0.0,gray,sedan,1800,160,4,17500.0
